RANK,USER,TOTAL,GATE,DELAY,TICK
201,Dalmali,4,2,2,
202,khallep2001,4,2,2,
203,you,4,2,2,
204,tyryi,4,2,2,
205,KajÃ¼ten-Klausi,4,2,2,
206,KeDouJia,4,2,2,
207,JerryPlayz,4,2,2,
208,mmloki,4,2,2,
209,LMD|Cavy,4,2,2,
210,Remi,4,2,2,
211,Foxxen,4,2,2,
212,MonkeysRCool,4,2,2,
213,ZKlack,4,2,2,
214,abandoned,4,2,2,
215,Comm,4,2,2,
216,VaporGame,4,2,2,
217,SunCat,4,2,2,
218,Quadruplay,4,2,2,
219,Karamba,4,2,2,
220,Whisper,4,2,2,
221,Kargaros,4,2,2,
222,7003484,4,2,2,
223,matt.thomson,4,2,2,
224,Puppy Puncher,4,2,2,
225,asdf56,4,2,2,
226,edggy,4,2,2,
227,evik,4,2,2,
228,pppolly,4,2,2,
229,EwokPunter,4,2,2,
230,cadaei,4,2,2,
231,Ali_der_Weise,4,2,2,
232,al13n,4,2,2,
233,Cheese,4,2,2,
234,Thunder,4,2,2,
235,lavavrik,4,2,2,
236,Notch,4,2,2,
237,Hashtax,4,2,2,
238,kai_190,4,2,2,
239,The Solar Admiral,4,2,2,
240,Re4lSlow,4,2,2,
241,Omnipact,4,2,2,
242,MertyPants,4,2,2,
243,jaalte,4,2,2,
244,bambooin8,4,2,2,
245,Psychotic_DAN,4,2,2,
246,Benjo11,4,2,2,
247,decesare,4,2,2,
248,Swek,4,2,2,
249,ggg1psyyy,4,2,2,
250,speedreaper0,4,2,2,
251,Postrophilas,4,2,2,
252,Marveck,4,2,2,
253,i3ym,4,2,2,
254,NeoVICT,4,2,2,
255,Amber,4,2,2,
256,Deadwire,4,2,2,
257,lasmite,4,2,2,
258,Oshisaure,4,2,2,
259,ESPFITLA,4,2,2,
260,prj\_st\_xxx,4,2,2,
261,Vortex83,4,2,2,
262,Klausmitmaus,4,2,2,
263,Stevi the Stain,4,2,2,
264,leon_stue,4,2,2,
265,joshua.pgordon,4,2,2,
266,tudtianus,4,2,2,
267,Kuro,4,2,2,
268,imagar,4,2,2,
269,bmerry,4,2,2,
270,Sanchez,4,2,2,
271,Gunslinger,4,2,2,
272,Daniel,4,2,2,
273,[CrAzY]WC,4,2,2,
274,Ivan,4,2,2,
275,Prof. Dr. Krampus,4,2,2,
276,Soda,4,2,2,
277,10usb,4,2,2,
278,WolfmanJack,4,2,2,
279,Asharas,4,2,2,
280,Spawn,4,2,2,
281,Trixi,4,2,2,
282,NM,4,2,2,
283,Turtwig107,4,2,2,
284,naitchal,4,2,2,
285,Sahishar,4,2,2,
286,drsmile_1001,4,2,2,
287,DarthKarnage,4,2,2,
288,_Bacca,4,2,2,
289,arar,4,2,2,
290,mikehorowitz83,4,2,2,
291,sbtaku11,4,2,2,
292,mwChase,4,2,2,
293,TheLoudNinjaz,4,2,2,
294,seiji.toda,4,2,2,
295,Benignant,4,2,2,
296,Zaperox,4,2,2,
297,Errs Anyway,4,2,2,
298,greb_cmd,4,2,2,
299,knupper,4,2,2,
300,timmydoza,4,2,2,
301,jsutterfield,4,2,2,
302,RummyThePanda,4,2,2,
303,dewillma1,4,2,2,
304,krokofant,4,2,2,
305,Varg,4,2,2,
306,Henburger | BLY,4,2,2,
307,nebulaeandstars,4,2,2,
308,\Viridi,4,2,2,
309,porg57,4,2,2,
310,Jenny7172,4,2,2,
311,knorke_ofen,4,2,2,
312,Wet Glitters,4,2,2,
313,Zargony,4,2,2,
314,BierLiebHaber,4,2,2,
315,Astrokraut,4,2,2,
316,Mindful_Master,4,2,2,
317,sidney35230,4,2,2,
318,Gunvort,4,2,2,
319,Bruh,4,2,2,
320,Owgla,4,2,2,
321,Dennyout65,4,2,2,
322,93.tomek,4,2,2,
323,FritzDieFlasche,4,2,2,
324,Imperial Commissar Bas,4,2,2,
325,alexei2511,4,2,2,
326,DK,4,2,2,
327,SunBoBMD,4,2,2,
328,Rover,4,2,2,
329,atunah,4,2,2,
330,a1ph4,4,2,2,
331,ElPaso,4,2,2,
332,Deltachange,4,2,2,
333,pico,4,2,2,
334,jooker,4,2,2,
335,hazred,4,2,2,
336,hota1024,4,2,2,
337,PleB Hitzgi,4,2,2,
338,holger,4,2,2,
339,Fenrir,4,2,2,
340,JS,4,2,2,
341,OV,4,2,2,
342,GlÃ¼ckspirat`,4,2,2,
343,icechair,4,2,2,
344,pen,4,2,2,
345,potato,4,2,2,
346,TheFearPie,4,2,2,
347,Lelek,4,2,2,
348,Hothrin,4,2,2,
349,EvilSandwich,4,2,2,
350,Horschtele,4,2,2,
351,radical.ghost,4,2,2,
352,gamet,4,2,2,
353,cs,4,2,2,
354,w01f0r,4,2,2,
355,Manu,4,2,2,
356,Aokama,4,2,2,
357,Pyke,4,2,2,
358,I'm Helping,4,2,2,
359,Xhisor,4,2,2,
360,PopStopper334,4,2,2,
361,Klischeepunk,4,2,2,
362,Timburr,4,2,2,
363,Peter [Zwegat],4,2,2,
364,Troplosdof,4,2,2,
365,Kartoffeln,4,2,2,
366,jschell42,4,2,2,
367,321Productions,4,2,2,
368,DeLohrian,4,2,2,
369,Watergrasswfud,4,2,2,
370,Awesomeness211i,4,2,2,
371,AgentPaper,4,2,2,
372,thejoker_p53,4,2,2,
373,wolfman2000,4,2,2,
374,moronic1,4,2,2,
375,MrPontiac,4,2,2,
376,tofl,4,2,2,
377,AsyncException,4,2,2,
378,Gamesloter,4,2,2,
379,Crunch,4,2,2,
380,Nemerov,4,2,2,
381,Legendary Claw,4,2,2,
382,condor2048,4,2,2,
383,Wurstwasser,4,2,2,
384,Bilbo,4,2,2,
385,murray0816,4,2,2,
386,rzewus,4,2,2,
387,AXTRV,4,2,2,
388,Megadeus 17,4,2,2,
389,FishyMcFishFace,4,2,2,
390,Roemi,4,2,2,
391,GRANNY Christel,4,2,2,
392,Alexwinger,4,2,2,
393,Flying:Boat,4,2,2,
394,kali,4,2,2,
395,KnobiVital,4,2,2,
396,GreenBud,4,2,2,
397,chrisi-12er,4,2,2,
398,Goldgeckoguy,4,2,2,
399,Mr. A,4,2,2,
400,shootin. x35,4,2,2,
401,Tantalus,4,2,2,
402,succcubbus,4,2,2,
403,Fantus,4,2,2,
404,Leon,4,2,2,
405,Lolonaut,4,2,2,
406,huwahuwa,4,2,2,
407,ryanhofmann37,4,2,2,
408,keldor,4,2,2,
409,Tekashi Snitch9ine,4,2,2,
410,=EXO=SSG.Java.M,4,2,2,
411,koalaman,4,2,2,
412,jarom,4,2,2,
413,elratero,4,2,2,
414,confaL,4,2,2,
415,thompsotd,4,2,2,
416,Kafir Pride,4,2,2,
417,pyret1999,4,2,2,
418,Thanatos,4,2,2,
419,moep,4,2,2,
420,Antsan,4,2,2,
421,Nandschgi,4,2,2,
422,OMGitsJan,4,2,2,
423,Fengshen,4,2,2,
424,nagaiyuuki,4,2,2,
425,catare,4,2,2,
426,Coldwar,4,2,2,
427,Obnixus,4,2,2,
428,Interdimensional Cheesecake,4,2,2,
429,erik.ertler,4,2,2,
430,Canax,4,2,2,
431,:*****bored:,4,2,2,
432,Cyberpunk,4,2,2,
433,Tsunaris (i play kazoo),4,2,2,
434,revilum1,4,2,2,
435,TÃ¸M ~ Faldern,4,2,2,
436,Shooper,4,2,2,
437,Zebadiah,4,2,2,
438,Otagas,4,2,2,
439,$ig,4,2,2,
440,Costregar,4,2,2,
441,Booster,4,2,2,
442,Scharage,4,2,2,
443,å˜æˆé“²å­æ¢†æ¢†æ•²å¤´,4,2,2,
444,å¥å…¨ãªã‚‹é­‚ã¯ã€ å¥å…¨ãª,4,2,2,
