RANK,USER,TOTAL,GATE,DELAY,TICK
201,UG.Hallasnicov,37,33,4,
202,taranja2007,37,33,4,
203,orangesnowfox,37,33,4,
204,Mattus,37,33,4,
205,McModknower,37,33,4,
206,ASH,37,33,4,
207,梦想,37,33,4,
208,DemiurgE,37,33,4,
209,El Presidente,37,33,4,
210,Lily,37,33,4,
211,Yanni128,37,33,4,
212,scrapninja,37,33,4,
213,me.dunbar,37,33,4,
214,ryani,37,33,4,
215,letitia.tiba,37,33,4,
216,kroutu,37,33,4,
217,mediosthenes,37,33,4,
218,HowToCantaloupe,37,33,4,
219,Strubbelkopp,37,33,4,
220,ó ‡°,37,33,4,
221,Lynspitti DJ,37,33,4,
222,jacebel817,37,33,4,
223,Zobek,37,33,4,
224,Egoist,37,33,4,
225,Teun2408,37,33,4,
226,LPKoyara,37,33,4,
227,Scifi_Smith,37,33,4,
228,OneOfTheChips,37,33,4,
229,joflo,37,33,4,
230,martyn1842,37,33,4,
231,dratini0,37,33,4,
232,yut23,37,33,4,
233,EPRORA,37,33,4,
234,hentenkenenu,37,33,4,
235,HorstRed,37,33,4,
236,kiseru,37,33,4,
237,couch_lizzard,37,33,4,
238,GiantBlargg,37,33,4,
239,michimichi42,37,33,4,
240,YurMum,37,33,4,
241,繁體中文,37,33,4,
242,Scorpio,37,33,4,
243,erinsc,37,33,4,
244,elomage,37,33,4,
245,marcoshipe,37,33,4,
246,Valaphee,37,33,4,
247,Xorl Rowel,37,33,4,
248,knknknkn,37,33,4,
249,ScorpionGreen,37,33,4,
250,GasInfinity,37,33,4,
251,Lin,37,33,4,
252,NO_NAME,37,33,4,
253,SoundingBites,37,33,4,
254,Nocturn,37,33,4,
255,PhiliPdB,37,33,4,
256,Broskev,37,33,4,
257,alexscott,37,33,4,
258,42,37,33,4,
259,Rikouket,37,33,4,
260,eXceL,37,33,4,
261,L Canis,37,33,4,
262,Venusaur,37,33,4,
263,Hinara,37,33,4,
264,Jeutian,37,33,4,
265,nobody_really,37,33,4,
266,Tornado Kirby,37,33,4,
267,Khorne Sanguine,37,33,4,
268,4N1M3_4DD1C7,37,33,4,
269,rasmuse00,37,33,4,
270,guy-732,37,33,4,
271,luismibaq,37,33,4,
272,Spivee,37,33,4,
273,minidorner,37,33,4,
274,Jogic,37,33,4,
275,G0rger,37,33,4,
276,Hayt,37,33,4,
