RANK,USER,TOTAL,GATE,DELAY,TICK
1,overcomplexification,11,9,2,
8,Rartrin,13,9,4,
9,seconddifferential,18,14,4,
244,UnsignedRobin,19,15,4,
245,AbelianGrape,19,13,6,
313,hb_wales,20,16,4,
315,"IA_BOT(""MainFastSolve.rom"")",20,12,8,
317,Deadwire,20,14,6,
494,Pinkii,21,15,6,
506,Hyperlocke,21,17,4,
