RANK,USER,TOTAL,GATE,DELAY,TICK
200,Pannoni,15,7,8,
201,MJE10,15,7,8,
202,Feedane,15,7,8,
203,micha_i,15,7,8,
204,noam.tashma,15,7,8,
205,Eutian,15,7,8,
206,Zeltix,15,7,8,
207,zuev93,15,7,8,
208,McModknower,15,7,8,
209,梦想,15,7,8,
210,KAZ3US,15,7,8,
211,DemiurgE,15,7,8,
212,Lily,15,7,8,
213,Yanni128,15,7,8,
214,El Presidente,15,7,8,
215,(2^5)*41,15,7,8,
216,kroutu,15,7,8,
217,mediosthenes,15,7,8,
218,HowToCantaloupe,15,7,8,
219,Strubbelkopp,15,7,8,
220,Teun2408,15,7,8,
221,joflo,15,7,8,
222,martyn1842,15,7,8,
223,EPRORA,15,7,8,
224,yut23,15,7,8,
225,OneOfTheChips,15,7,8,
226,hentenkenenu,15,7,8,
227,kiseru,15,7,8,
228,couch_lizzard,15,7,8,
229,erinsc,15,7,8,
230,oÍ„Í’ÌÍŒÍ ÌŠÌ»Ì±ÌœÍŽÍ‰oÍƒÍ‚Ì†Ì‚,15,7,8,
231,GasInfinity,15,7,8,
232,thomasjellehuizinga,15,7,8,
233,SoundingBites,15,7,8,
234,willem,15,7,8,
235,PhiliPdB,15,7,8,
236,ScorpionGreen,15,7,8,
237,DoomBoi,15,7,8,
238,Schwa,15,7,8,
239,kembo,15,7,8,
240,dudfo0629,15,7,8,
241,L Canis,15,7,8,
242,NO_NAME,15,7,8,
243,Venusaur,15,7,8,
244,schadocalex,15,7,8,
245,alexscott,15,7,8,
246,CatMan62101,15,7,8,
247,Hinara,15,7,8,
248,Khorne Sanguine,15,7,8,
249,Croustit\_Bat,15,7,8,
250,guy-732,15,7,8,
251,Spivee,15,7,8,
252,minekpo1,15,7,8,
253,Chri5p,15,7,8,
254,LPKoyara,15,7,8,
255,[WTF] KillerGruetze,15,7,8,
256,mm,15,7,8,
257,PlumpyD,15,7,8,
258,clock,15,7,8,
259,Bllum,15,7,8,
260,garr890354839,15,7,8,
261,BekfastStealer,15,7,8,
262,SamuraiPDF,15,7,8,
263,elgecko,15,7,8,
264,Yone †,15,7,8,
265,alfabit,15,7,8,
266,Krang,15,7,8,
267,Chrisfox,15,7,8,
268,lazarm,15,7,8,
269,zat,15,7,8,
270,krangelang,15,7,8,
271,zamadatix,15,7,8,
272,Pakanaateisti,15,7,8,
273,Coded Oreo,15,7,8,
274,NicolaeHC,15,7,8,
275,Mattintosh,15,7,8,
276,Bronze,15,7,8,
277,Highwind,15,7,8,
278,benlingan,15,7,8,
279,frosty,15,7,8,
280,Mominon,15,7,8,
281,1277663638,15,7,8,
282,NarcissusGray,15,7,8,
283,RyuTurtle,15,7,8,
284,Yosh,15,7,8,
285,mootmoot,15,7,8,
286,mhkw,15,7,8,
287,Zaratul9,15,7,8,
288,Schadocnico,15,7,8,
289,Martin,15,7,8,
290,xborg0,15,7,8,
291,ã‹ã‚ã‚ï½¥ã¡ãŸçŒ«,15,7,8,
292,nonamefour0210,15,7,8,
293,bearb,15,7,8,
294,yyq252517,15,7,8,
295,一个人,15,7,8,
296,SCP\_682,15,7,8,
297,shimotsuki\_suzu,15,7,8,
298,99749111,15,7,8,
299,DemonSlayer1123,15,7,8,
300,Chuck,15,7,8,
